2.003770000000000095e+02,9.873687000000000324e+00
2.003830000000000098e+02,9.902418000000000831e+00
2.003890000000000100e+02,9.873687000000000324e+00
2.003950000000000102e+02,9.950302000000000646e+00
2.004010000000000105e+02,9.950302000000000646e+00
2.004060000000000059e+02,9.998186000000000462e+00
2.004120000000000061e+02,9.911993999999999971e+00
2.004180000000000064e+02,9.940725000000000477e+00
2.004240000000000066e+02,9.969454999999999956e+00
2.004300000000000068e+02,1.000776199999999960e+01
2.004360000000000070e+02,9.931148000000000309e+00
2.004420000000000073e+02,9.959877999999999787e+00
2.004480000000000075e+02,9.940725000000000477e+00
2.004530000000000030e+02,9.969454999999999956e+00
2.004590000000000032e+02,9.969454999999999956e+00
2.004650000000000034e+02,9.911993999999999971e+00
2.004710000000000036e+02,9.940725000000000477e+00
2.004770000000000039e+02,9.950302000000000646e+00
2.004819999999999993e+02,9.950302000000000646e+00
2.004879999999999995e+02,9.959877999999999787e+00
2.004939999999999998e+02,9.959877999999999787e+00
2.005000000000000000e+02,9.931148000000000309e+00
2.005060000000000002e+02,9.931148000000000309e+00
2.005120000000000005e+02,9.921571000000000140e+00
2.005180000000000007e+02,9.959877999999999787e+00
2.005240000000000009e+02,9.921571000000000140e+00
2.005289999999999964e+02,9.921571000000000140e+00
2.005349999999999966e+02,9.921571000000000140e+00
2.005409999999999968e+02,1.004607000000000028e+01
2.005469999999999970e+02,9.921571000000000140e+00
2.005529999999999973e+02,9.911993999999999971e+00
2.005589999999999975e+02,9.940725000000000477e+00
2.005649999999999977e+02,9.921571000000000140e+00
2.005699999999999932e+02,9.950302000000000646e+00
2.005759999999999934e+02,9.873687000000000324e+00
2.005819999999999936e+02,9.988609000000000293e+00
2.005879999999999939e+02,9.892841000000000662e+00
2.005939999999999941e+02,9.998186000000000462e+00
2.005989999999999895e+02,9.959877999999999787e+00
2.006049999999999898e+02,9.998186000000000462e+00
2.006109999999999900e+02,9.931148000000000309e+00
2.006169999999999902e+02,9.950302000000000646e+00
2.006229999999999905e+02,9.959877999999999787e+00
2.006289999999999907e+02,9.940725000000000477e+00
2.006349999999999909e+02,9.921571000000000140e+00
2.006409999999999911e+02,9.940725000000000477e+00
2.006459999999999866e+02,9.902418000000000831e+00
2.006519999999999868e+02,9.959877999999999787e+00
2.006579999999999870e+02,9.931148000000000309e+00
2.006639999999999873e+02,9.854533999999999239e+00
2.006699999999999875e+02,9.931148000000000309e+00
2.006759999999999877e+02,9.959877999999999787e+00
2.006810000000000116e+02,9.921571000000000140e+00
2.006870000000000118e+02,9.892841000000000662e+00
2.006930000000000121e+02,9.988609000000000293e+00
